education_id,degree_name,field,level,specialization
ED_01317,Master of Business Administration,Business,Master,General
ED_01318,Certified Ethical Hacker,Security,Certification,Security
ED_01319,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01320,AWS Certified Developer,Cloud,Certification,AWS
ED_01321,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01322,AWS Certified Developer,Cloud,Certification,AWS
ED_01323,Master of Science in Data Science,Data Science,Master,General
ED_01324,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01325,Master of Science in Data Science,Data Science,Master,General
ED_01326,Master of Business Administration,Business,Master,General
ED_01327,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01328,CompTIA Security+,Security,Certification,Security
ED_01329,Master of Science in Data Science,Data Science,Master,General
ED_01330,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01331,PhD in Computer Science,Computer Science,PhD,General
ED_01332,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01333,Master of Business Administration,Business,Master,General
ED_01334,CompTIA Security+,Security,Certification,Security
ED_01335,AWS Certified Developer,Cloud,Certification,AWS
ED_01336,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01337,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01338,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01339,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01340,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01341,CompTIA Security+,Security,Certification,Security
ED_01342,Master of Business Administration,Business,Master,General
ED_01343,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01344,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01345,Certified Ethical Hacker,Security,Certification,Security
ED_01346,AWS Certified Developer,Cloud,Certification,AWS
ED_01347,CompTIA Security+,Security,Certification,Security
ED_01348,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01349,PhD in Computer Science,Computer Science,PhD,General
ED_01350,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01351,CompTIA Security+,Security,Certification,Security
ED_01352,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01353,CompTIA Security+,Security,Certification,Security
ED_01354,PhD in Computer Science,Computer Science,PhD,General
ED_01355,PhD in Computer Science,Computer Science,PhD,General
ED_01356,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01357,Certified Ethical Hacker,Security,Certification,Security
ED_01358,Master of Science in Data Science,Data Science,Master,General
ED_01359,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01360,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01361,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01362,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01363,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01364,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01365,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01366,AWS Certified Developer,Cloud,Certification,AWS
ED_01367,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01368,PhD in Computer Science,Computer Science,PhD,General
ED_01369,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01370,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01371,PhD in Computer Science,Computer Science,PhD,General
ED_01372,Master of Science in Data Science,Data Science,Master,General
ED_01373,Certified Ethical Hacker,Security,Certification,Security
ED_01374,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01375,AWS Certified Developer,Cloud,Certification,AWS
ED_01376,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01377,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01378,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01379,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01380,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01381,CompTIA Security+,Security,Certification,Security
ED_01382,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01383,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01384,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01385,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01386,Master of Business Administration,Business,Master,General
ED_01387,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01388,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01389,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01390,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01391,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01392,CompTIA Security+,Security,Certification,Security
ED_01393,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01394,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01395,Master of Science in Data Science,Data Science,Master,General
ED_01396,AWS Certified Developer,Cloud,Certification,AWS
ED_01397,Certified Ethical Hacker,Security,Certification,Security
ED_01398,Master of Science in Data Science,Data Science,Master,General
ED_01399,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01400,Certified Ethical Hacker,Security,Certification,Security
ED_01401,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01402,Master of Science in Data Science,Data Science,Master,General
ED_01403,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01404,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01405,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01406,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01407,Master of Business Administration,Business,Master,General
ED_01408,CompTIA Security+,Security,Certification,Security
ED_01409,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01410,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01411,AWS Certified Developer,Cloud,Certification,AWS
ED_01412,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01413,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01414,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01415,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01416,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01417,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01418,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01419,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01420,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01421,AWS Certified Developer,Cloud,Certification,AWS
ED_01422,Master of Business Administration,Business,Master,General
ED_01423,Master of Business Administration,Business,Master,General
ED_01424,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01425,Certified Ethical Hacker,Security,Certification,Security
ED_01426,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01427,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01428,AWS Certified Developer,Cloud,Certification,AWS
ED_01429,CompTIA Security+,Security,Certification,Security
ED_01430,CompTIA Security+,Security,Certification,Security
ED_01431,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01432,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01433,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01434,PhD in Computer Science,Computer Science,PhD,General
ED_01435,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01436,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01437,Master of Business Administration,Business,Master,General
ED_01438,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01439,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01440,CompTIA Security+,Security,Certification,Security
ED_01441,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01442,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01443,PhD in Computer Science,Computer Science,PhD,General
ED_01444,PhD in Computer Science,Computer Science,PhD,General
ED_01445,AWS Certified Developer,Cloud,Certification,AWS
ED_01446,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01447,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01448,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01449,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01450,CompTIA Security+,Security,Certification,Security
ED_01451,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01452,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01453,Master of Science in Data Science,Data Science,Master,General
ED_01454,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01455,AWS Certified Developer,Cloud,Certification,AWS
ED_01456,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01457,Certified Ethical Hacker,Security,Certification,Security
ED_01458,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01459,CompTIA Security+,Security,Certification,Security
ED_01460,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01461,CompTIA Security+,Security,Certification,Security
ED_01462,CompTIA Security+,Security,Certification,Security
ED_01463,AWS Certified Developer,Cloud,Certification,AWS
ED_01464,PhD in Computer Science,Computer Science,PhD,General
ED_01465,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01466,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01467,CompTIA Security+,Security,Certification,Security
ED_01468,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01469,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01470,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01471,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01472,CompTIA Security+,Security,Certification,Security
ED_01473,Master of Science in Data Science,Data Science,Master,General
ED_01474,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01475,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01476,CompTIA Security+,Security,Certification,Security
ED_01477,Master of Business Administration,Business,Master,General
ED_01478,Master of Business Administration,Business,Master,General
ED_01479,Master of Science in Data Science,Data Science,Master,General
ED_01480,PhD in Computer Science,Computer Science,PhD,General
ED_01481,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01482,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01483,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01484,AWS Certified Developer,Cloud,Certification,AWS
ED_01485,Certified Ethical Hacker,Security,Certification,Security
ED_01486,Master of Business Administration,Business,Master,General
ED_01487,CompTIA Security+,Security,Certification,Security
ED_01488,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01489,Master of Business Administration,Business,Master,General
ED_01490,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01491,Master of Science in Data Science,Data Science,Master,General
ED_01492,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01493,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01494,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01495,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01496,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01497,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01498,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01499,Master of Science in Data Science,Data Science,Master,General
ED_01500,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01501,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01502,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01503,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01504,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01505,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01506,AWS Certified Developer,Cloud,Certification,AWS
ED_01507,AWS Certified Developer,Cloud,Certification,AWS
ED_01508,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01509,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01510,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01511,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01512,CompTIA Security+,Security,Certification,Security
ED_01513,Master of Science in Data Science,Data Science,Master,General
ED_01514,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01515,Master of Business Administration,Business,Master,General
ED_01516,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01517,PhD in Computer Science,Computer Science,PhD,General
ED_01518,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01519,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01520,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01521,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01522,CompTIA Security+,Security,Certification,Security
ED_01523,CompTIA Security+,Security,Certification,Security
ED_01524,Certified Ethical Hacker,Security,Certification,Security
ED_01525,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01526,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01527,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01528,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01529,AWS Certified Developer,Cloud,Certification,AWS
ED_01530,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01531,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01532,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01533,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01534,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01535,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01536,Master of Science in Data Science,Data Science,Master,General
ED_01537,AWS Certified Developer,Cloud,Certification,AWS
ED_01538,CompTIA Security+,Security,Certification,Security
ED_01539,PhD in Computer Science,Computer Science,PhD,General
ED_01540,Master of Business Administration,Business,Master,General
ED_01541,Certified Ethical Hacker,Security,Certification,Security
ED_01542,AWS Certified Developer,Cloud,Certification,AWS
ED_01543,PhD in Computer Science,Computer Science,PhD,General
ED_01544,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01545,Certified Ethical Hacker,Security,Certification,Security
ED_01546,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01547,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01548,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01549,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01550,CompTIA Security+,Security,Certification,Security
ED_01551,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01552,CompTIA Security+,Security,Certification,Security
ED_01553,AWS Certified Developer,Cloud,Certification,AWS
ED_01554,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01555,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01556,Master of Business Administration,Business,Master,General
ED_01557,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01558,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01559,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01560,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01561,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01562,Certified Ethical Hacker,Security,Certification,Security
ED_01563,PhD in Computer Science,Computer Science,PhD,General
ED_01564,CompTIA Security+,Security,Certification,Security
ED_01565,Master of Science in Data Science,Data Science,Master,General
ED_01566,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01567,CompTIA Security+,Security,Certification,Security
ED_01568,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01569,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01570,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01571,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01572,CompTIA Security+,Security,Certification,Security
ED_01573,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01574,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01575,Master of Business Administration,Business,Master,General
ED_01576,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01577,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01578,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01579,Master of Business Administration,Business,Master,General
ED_01580,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01581,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01582,PhD in Computer Science,Computer Science,PhD,General
ED_01583,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01584,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01585,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01586,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01587,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01588,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01589,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01590,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01591,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01592,CompTIA Security+,Security,Certification,Security
ED_01593,Master of Business Administration,Business,Master,General
ED_01594,Certified Ethical Hacker,Security,Certification,Security
ED_01595,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01596,Certified Ethical Hacker,Security,Certification,Security
ED_01597,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01598,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01599,Master of Science in Data Science,Data Science,Master,General
ED_01600,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01601,AWS Certified Developer,Cloud,Certification,AWS
ED_01602,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01603,CompTIA Security+,Security,Certification,Security
ED_01604,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01605,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01606,Certified Ethical Hacker,Security,Certification,Security
ED_01607,PhD in Computer Science,Computer Science,PhD,General
ED_01608,Master of Business Administration,Business,Master,General
ED_01609,Certified Ethical Hacker,Security,Certification,Security
ED_01610,Master of Business Administration,Business,Master,General
ED_01611,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01612,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01613,AWS Certified Developer,Cloud,Certification,AWS
ED_01614,Master of Business Administration,Business,Master,General
ED_01615,Master of Science in Data Science,Data Science,Master,General
ED_01616,PhD in Computer Science,Computer Science,PhD,General
ED_01617,Master of Science in Data Science,Data Science,Master,General
ED_01618,Certified Ethical Hacker,Security,Certification,Security
ED_01619,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01620,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01621,Certified Ethical Hacker,Security,Certification,Security
ED_01622,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01623,PhD in Computer Science,Computer Science,PhD,General
ED_01624,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01625,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01626,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01627,Master of Science in Data Science,Data Science,Master,General
ED_01628,Master of Business Administration,Business,Master,General
ED_01629,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01630,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01631,Master of Business Administration,Business,Master,General
ED_01632,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01633,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01634,Master of Science in Data Science,Data Science,Master,General
ED_01635,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01636,Master of Science in Data Science,Data Science,Master,General
ED_01637,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01638,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01639,Master of Business Administration,Business,Master,General
ED_01640,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01641,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01642,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01643,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01644,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01645,Master of Business Administration,Business,Master,General
ED_01646,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01647,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01648,Master of Science in Data Science,Data Science,Master,General
ED_01649,PhD in Computer Science,Computer Science,PhD,General
ED_01650,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01651,Certified Ethical Hacker,Security,Certification,Security
ED_01652,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01653,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01654,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01655,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01656,CompTIA Security+,Security,Certification,Security
ED_01657,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01658,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01659,Certified Ethical Hacker,Security,Certification,Security
ED_01660,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01661,CompTIA Security+,Security,Certification,Security
ED_01662,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01663,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01664,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01665,CompTIA Security+,Security,Certification,Security
ED_01666,Master of Science in Data Science,Data Science,Master,General
ED_01667,PhD in Computer Science,Computer Science,PhD,General
ED_01668,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01669,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01670,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01671,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01672,Master of Science in Data Science,Data Science,Master,General
ED_01673,Master of Business Administration,Business,Master,General
ED_01674,Certified Ethical Hacker,Security,Certification,Security
ED_01675,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01676,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01677,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01678,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01679,Bachelor of Science in Data Science,Data Science,Bachelor,General
ED_01680,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01681,PhD in Computer Science,Computer Science,PhD,General
ED_01682,CompTIA Security+,Security,Certification,Security
ED_01683,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01684,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01685,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01686,AWS Certified Developer,Cloud,Certification,AWS
ED_01687,Master of Science in Data Science,Data Science,Master,General
ED_01688,Master of Science in Data Science,Data Science,Master,General
ED_01689,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01690,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01691,Certified Ethical Hacker,Security,Certification,Security
ED_01692,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01693,CompTIA Security+,Security,Certification,Security
ED_01694,Certified Ethical Hacker,Security,Certification,Security
ED_01695,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01696,AWS Certified Developer,Cloud,Certification,AWS
ED_01697,Certified Ethical Hacker,Security,Certification,Security
ED_01698,PhD in Computer Science,Computer Science,PhD,General
ED_01699,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01700,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01701,CompTIA Security+,Security,Certification,Security
ED_01702,Certified Ethical Hacker,Security,Certification,Security
ED_01703,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01704,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01705,Certified Ethical Hacker,Security,Certification,Security
ED_01706,AWS Certified Developer,Cloud,Certification,AWS
ED_01707,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01708,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01709,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01710,CompTIA Security+,Security,Certification,Security
ED_01711,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01712,Master of Science in Data Science,Data Science,Master,General
ED_01713,PhD in Computer Science,Computer Science,PhD,General
ED_01714,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01715,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01716,Certified Ethical Hacker,Security,Certification,Security
ED_01717,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01718,Certified Ethical Hacker,Security,Certification,Security
ED_01719,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01720,Master of Business Administration,Business,Master,General
ED_01721,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01722,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01723,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01724,Master of Science in Data Science,Data Science,Master,General
ED_01725,AWS Certified Solutions Architect,Cloud,Certification,AWS
ED_01726,Certified Ethical Hacker,Security,Certification,Security
ED_01727,Master of Science in Data Science,Data Science,Master,General
ED_01728,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01729,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01730,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01731,Master of Business Administration,Business,Master,General
ED_01732,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01733,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01734,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01735,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01736,PhD in Machine Learning,Computer Science,PhD,Machine Learning
ED_01737,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01738,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01739,AWS Certified Developer,Cloud,Certification,AWS
ED_01740,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01741,AWS Certified Developer,Cloud,Certification,AWS
ED_01742,Master of Science in Data Science,Data Science,Master,General
ED_01743,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01744,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01745,Google Cloud Professional Cloud Architect,Cloud,Certification,GCP
ED_01746,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01747,Bachelor of Science in Computer Science,Computer Science,Bachelor,General
ED_01748,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01749,PhD in Computer Science,Computer Science,PhD,General
ED_01750,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01751,PhD in Computer Science,Computer Science,PhD,General
ED_01752,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
ED_01753,Master of Business Administration,Business,Master,General
ED_01754,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01755,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01756,Master of Science in Machine Learning,Computer Science,Master,Machine Learning
ED_01757,Master of Science in Artificial Intelligence,Computer Science,Master,AI
ED_01758,Kubernetes Certified Application Developer,Cloud,Certification,Kubernetes
ED_01759,Bachelor of Science in Software Engineering,Software Engineering,Bachelor,General
ED_01760,Microsoft Azure Solutions Architect,Cloud,Certification,Azure
