job_id,job_title,field,industry,experience_level,education_required,required_skills,preferred_skills,job_type,location,salary_min,salary_max,remote_option,description
JOB_01772,Senior Machine Learning Engineer,Senior,Fintech,Junior,Any,JavaScript;Firewalls;Python Scripting;Time Management;Node.js,Azure;Go;Transformers,Contract,"Islamabad, Pakistan",2000,5000,Remote,Seeking Senior Machine Learning Engineer with skills: JavaScript;Firewalls;Python Sc
JOB_01773,Security Architect,Security,SaaS,Mid-level,Bachelor,Computer Vision;Terraform;Data Science;Negotiation;Project Management,Cloud Architecture;GPT;Cloud Security,Hybrid,"Dubai, UAE",5000,10000,Hybrid,Seeking Security Architect with skills: Computer Vision;Terraform;Data
JOB_01774,DevOps Engineer,DevOps,Manufacturing,Lead,Any,Computer Vision;Jest;Looker;GPT;SOC 2,Keras;Azure;Configuration Management,Full-time,"Berlin, Germany",37500,75000,Remote,Seeking DevOps Engineer with skills: Computer Vision;Jest;Looker;GP
JOB_01775,AWS Solutions Architect,AWS,SaaS,Mid-level,Master,Performance Optimization;ELK Stack;Configuration Management;Keras;GitLab CI,Kubernetes;GDPR;SSL/TLS,Full-time,"Karachi, Pakistan",5000,10000,Hybrid,Seeking AWS Solutions Architect with skills: Performance Optimization;ELK S
JOB_01776,Full Stack Developer,Full,E-commerce,Junior,Master,Incident Response;Service Mesh;Kubernetes;ISO 27001;Nuxt.js,Responsive Design;GPT;AWS,Contract,"Vancouver, Canada",5000,12500,Remote,Seeking Full Stack Developer with skills: Incident Response;Service Mesh
JOB_01777,React Developer,React,Education,Lead,Master,BERT;Mentoring;Apache Flink;Communication;Apache Spark,Svelte;Threat Modeling;Performance Optimization,Contract,"Islamabad, Pakistan",15000,30000,On-site,Seeking React Developer with skills: BERT;Mentoring;Apache Flink;Co
JOB_01778,NLP Engineer,NLP,Retail,Junior,Any,Probability;Hyperparameter Tuning;FastAPI;Svelte;Keras,OWASP;FastAPI;Cryptography,Contract,"Dubai, UAE",2000,5000,Remote,Seeking NLP Engineer with skills: Probability;Hyperparameter Tun
JOB_01779,Product Manager,Product,Media,Mid-level,Bachelor,Data Visualization;Vulnerability Assessment;Feature Engineering;NLP;LLM,Flask;AWS;Team Collaboration,Contract,"Bangalore, India",5000,10000,Hybrid,Seeking Product Manager with skills: Data Visualization;Vulnerabili
JOB_01780,Node.js Developer,Node.js,InsurTech,Lead,Bachelor,Data Visualization;Statistics;Communication;Nuxt.js;Cloud Security,Linux;Vite;Jest,Hybrid,"Manchester, UK",37500,75000,Hybrid,Seeking Node.js Developer with skills: Data Visualization;Statistics;
JOB_01781,Test Architect,Test,Technology,Senior,Bachelor,Message Queues;ETL;Logging;Big Data;Application Security,Presto;Reinforcement Learning;GitHub Actions,Contract,"Vancouver, Canada",25000,50000,On-site,Seeking Test Architect with skills: Message Queues;ETL;Logging;Big
JOB_01782,Security Architect,Security,Energy,Mid-level,Bachelor,HTML/CSS;Statistics;NLP;Threat Modeling;Keras,Database Management;Tableau;Authorization,Contract,"Amsterdam, Netherlands",5000,10000,Remote,Seeking Security Architect with skills: HTML/CSS;Statistics;NLP;Threat
JOB_01783,Senior Data Scientist,Senior,E-commerce,Junior,Master,OAuth;Container Orchestration;RESTful APIs;MongoDB;Threat Modeling,React;Python;Vite,Hybrid,"Denver, USA",7000,17500,On-site,Seeking Senior Data Scientist with skills: OAuth;Container Orchestration;
JOB_01784,Senior Data Engineer,Senior,InsurTech,Lead,Master,Redis;API Gateway;Model Evaluation;Data Warehouse;Express,Communication;Message Queues;Adaptability,Hybrid,"Amsterdam, Netherlands",15000,30000,On-site,Seeking Senior Data Engineer with skills: Redis;API Gateway;Model Evalua
JOB_01785,Node.js Developer,Node.js,Fintech,Mid-level,Master,LLM;Vulnerability Assessment;RESTful APIs;Java;React Testing Library,Container Orchestration;LLM;SSL/TLS,Hybrid,"Manchester, UK",12500,25000,Remote,Seeking Node.js Developer with skills: LLM;Vulnerability Assessment;R
JOB_01786,Analytics Engineer,Analytics,Automotive,Junior,Master,Vite;Elasticsearch;Load Balancing;NLP;Linux,Configuration Management;Data Science;Data Visualization,Hybrid,"San Francisco, USA",7000,17500,On-site,Seeking Analytics Engineer with skills: Vite;Elasticsearch;Load Balanc
JOB_01787,Incident Response Engineer,Incident,Technology,Senior,Master,Redis;TensorFlow;CI/CD;Load Balancing;Configuration Management,Grafana;Elasticsearch;Python,Full-time,"Dubai, UAE",10000,20000,On-site,Seeking Incident Response Engineer with skills: Redis;TensorFlow;CI/CD;Load Ba
JOB_01788,Python Developer,Python,SaaS,Mid-level,Bachelor,PyTorch;GDPR;Incident Response;Google Cloud Platform;React,Monitoring;Model Evaluation;Jest,Hybrid,"Mumbai, India",5000,10000,On-site,Seeking Python Developer with skills: PyTorch;GDPR;Incident Response
JOB_01789,Senior Data Scientist,Senior,Media,Lead,Master,Nuxt.js;PostgreSQL;Critical Thinking;Container Orchestration;Express,Svelte;Reinforcement Learning;Security Architecture,Hybrid,"Chicago, USA",52500,105000,On-site,Seeking Senior Data Scientist with skills: Nuxt.js;PostgreSQL;Critical Th
JOB_01790,Games Engineer,Games,Transportation,Mid-level,Bachelor,Redis;Elasticsearch;Responsive Design;Negotiation;Monitoring,Vite;Linux;Big Data,Full-time,"Peshawar, Pakistan",5000,10000,Hybrid,Seeking Games Engineer with skills: Redis;Elasticsearch;Responsive
JOB_01791,Data Architect,Data,Travel,Mid-level,Bachelor,SQL;Authentication;Probability;Authorization;Next.js,Express;Flask;RESTful APIs,Hybrid,"Boston, USA",17500,35000,On-site,Seeking Data Architect with skills: SQL;Authentication;Probability
JOB_01792,Machine Learning Engineer,Machine,Fintech,Lead,Any,Looker;API Gateway;Flask;Hadoop;Penetration Testing,Jenkins;Express;Responsive Design,Full-time,"Bangalore, India",15000,30000,Hybrid,Seeking Machine Learning Engineer with skills: Looker;API Gateway;Flask;Hadoo
JOB_01793,Python Developer,Python,Technology,Junior,Any,Go;Deep Learning;Neural Networks;Python;OAuth,Session Management;MySQL;Probability,Hybrid,"Berlin, Germany",5000,12500,Hybrid,Seeking Python Developer with skills: Go;Deep Learning;Neural Networ
JOB_01794,Test Architect,Test,Transportation,Junior,Any,JavaScript;Configuration Management;Security Compliance;Model Evaluation;Flask,Adaptability;Grafana;AWS,Hybrid,"Boston, USA",7000,17500,Hybrid,Seeking Test Architect with skills: JavaScript;Configuration Manag
JOB_01795,Systems Engineer,Systems,Real Estate,Lead,Any,LLM;Terraform;React;Service Mesh;Stream Processing,GraphQL;Grafana;Java,Full-time,Hong Kong,15000,30000,Hybrid,Seeking Systems Engineer with skills: LLM;Terraform;React;Service Me
JOB_01796,Analytics Engineer,Analytics,Manufacturing,Senior,Any,OWASP;Network Security;React;JavaScript;Vite,Vite;MySQL;Redux,Contract,"Manchester, UK",25000,50000,On-site,Seeking Analytics Engineer with skills: OWASP;Network Security;React;J
JOB_01797,Director of Engineering,Director,Energy,Senior,Master,Project Management;JavaScript;ISO 27001;Problem Solving;Power BI,Service Mesh;Tailwind CSS;DevOps,Contract,"Vancouver, Canada",25000,50000,Hybrid,Seeking Director of Engineering with skills: Project Management;JavaScript;
JOB_01798,Data Architect,Data,Gaming,Mid-level,Bachelor,Monitoring Tools;Firewalls;Deep Learning;Security Architecture;Mentoring,Tailwind CSS;TensorFlow;Big Data,Contract,"Los Angeles, USA",17500,35000,Remote,Seeking Data Architect with skills: Monitoring Tools;Firewalls;Dee
JOB_01799,Node.js Developer,Node.js,Manufacturing,Junior,Master,Incident Response;Redis;Database Management;SSL/TLS;Feature Engineering,Data Pipeline;PyTorch;Tableau,Contract,"Amsterdam, Netherlands",2000,5000,Hybrid,Seeking Node.js Developer with skills: Incident Response;Redis;Databa
JOB_01800,Systems Engineer,Systems,Travel,Lead,Any,Machine Learning;Google Cloud Platform;Data Pipeline;Kubernetes;Responsive Design,JWT;NLP;Python Scripting,Hybrid,"Berlin, Germany",37500,75000,Hybrid,Seeking Systems Engineer with skills: Machine Learning;Google Cloud 
JOB_01801,Python Developer,Python,Travel,Junior,Bachelor,Data Warehouse;Flask;Critical Thinking;Rust;Security Compliance,Hadoop;API Gateway;Security Compliance,Full-time,"Toronto, Canada",5000,12500,Hybrid,Seeking Python Developer with skills: Data Warehouse;Flask;Critical 
JOB_01802,Senior Frontend Engineer,Senior,EdTech,Mid-level,Bachelor,Configuration Management;ISO 27001;OWASP;Critical Thinking;Cloud Security,Neural Networks;Security Architecture;Azure,Contract,"Sydney, Australia",5000,10000,Remote,Seeking Senior Frontend Engineer with skills: Configuration Management;ISO 2
JOB_01803,AI Research Scientist,AI,Technology,Senior,Master,Adaptability;NLP;JavaScript;Data Visualization;Communication,Web Accessibility;PyTorch;Container Orchestration,Contract,"Seattle, USA",35000,70000,Remote,Seeking AI Research Scientist with skills: Adaptability;NLP;JavaScript;Da
JOB_01804,Computer Vision Engineer,Computer,Transportation,Mid-level,Bachelor,Cloud Architecture;Java;BERT;Webpack;JWT,Jenkins;Angular;Observability,Contract,"Boston, USA",17500,35000,Hybrid,Seeking Computer Vision Engineer with skills: Cloud Architecture;Java;BERT;W
JOB_01805,Technical Lead,Technical,Telecommunications,Senior,Master,SQL;Jenkins;Infrastructure as Code;Nuxt.js;ELK Stack,Responsive Design;Terraform;Project Management,Contract,"Sydney, Australia",10000,20000,Remote,Seeking Technical Lead with skills: SQL;Jenkins;Infrastructure as 
JOB_01806,Senior Machine Learning Engineer,Senior,Real Estate,Mid-level,Bachelor,Web Accessibility;ELK Stack;Nuxt.js;GitHub Actions;Jenkins,JavaScript;Bash;Cloud Architecture,Full-time,Singapore,5000,10000,Remote,Seeking Senior Machine Learning Engineer with skills: Web Accessibility;ELK Stack;Nu
JOB_01807,Application Security Engineer,Application,Telecommunications,Lead,Any,Configuration Management;Web Accessibility;SOC 2;Microservices;Kafka,HTML/CSS;Observability;Auto Scaling,Full-time,"Toronto, Canada",37500,75000,On-site,Seeking Application Security Engineer with skills: Configuration Management;Web A
JOB_01808,Full Stack Developer,Full,EdTech,Junior,Bachelor,Prometheus;JavaScript;Cloud Architecture;Transformers;Rust,GraphQL;JWT;Deep Learning,Contract,"Los Angeles, USA",7000,17500,Hybrid,Seeking Full Stack Developer with skills: Prometheus;JavaScript;Cloud Ar
JOB_01809,React Developer,React,Education,Lead,Master,JavaScript;Model Evaluation;Computer Vision;Kafka;Azure,PostgreSQL;Feature Engineering;Deep Learning,Hybrid,"Dubai, UAE",15000,30000,On-site,Seeking React Developer with skills: JavaScript;Model Evaluation;Co
JOB_01810,Software Architect,Software,Energy,Junior,Bachelor,Data Pipeline;GDPR;React Testing Library;Jenkins;Bootstrap,Vue.js;Network Security;Security Architecture,Hybrid,"London, UK",5000,12500,Remote,Seeking Software Architect with skills: Data Pipeline;GDPR;React Testi
JOB_01811,Python Developer,Python,Telecommunications,Junior,Bachelor,Machine Learning;Jenkins;TensorFlow;Python Scripting;Responsive Design,Leadership;Mentoring;Material UI,Contract,"Islamabad, Pakistan",2000,5000,Remote,Seeking Python Developer with skills: Machine Learning;Jenkins;Tenso
JOB_01812,CTO,CTO,Energy,Lead,Any,Hyperparameter Tuning;Tailwind CSS;Tableau;Authorization;Observability,TypeScript;Logging;Session Management,Contract,"Manchester, UK",37500,75000,On-site,Seeking CTO with skills: Hyperparameter Tuning;Tailwind
JOB_01813,Backend Engineer,Backend,Gaming,Junior,Master,Python Scripting;Deep Learning;Go;Microservices;Tailwind CSS,Data Warehouse;Critical Thinking;Elasticsearch,Contract,"Denver, USA",7000,17500,On-site,Seeking Backend Engineer with skills: Python Scripting;Deep Learning
JOB_01814,Senior Security Engineer,Senior,InsurTech,Mid-level,Master,Monitoring;Message Queues;Agile/Scrum;Deep Learning;Neural Networks,AWS;Tableau;Scikit-learn,Hybrid,"Tokyo, Japan",5000,10000,Remote,Seeking Senior Security Engineer with skills: Monitoring;Message Queues;Agil
JOB_01815,Full Stack Developer,Full,Education,Senior,Master,Incident Response;Application Security;Feature Engineering;Vite;React Testing Library,Bash;ELK Stack;Nuxt.js,Hybrid,"Chicago, USA",35000,70000,Remote,Seeking Full Stack Developer with skills: Incident Response;Application 
JOB_01816,AWS Solutions Architect,AWS,EdTech,Junior,Any,Vite;SQL;React Testing Library;LLM;Data Science,Prometheus;Communication;Negotiation,Full-time,"Peshawar, Pakistan",2000,5000,Hybrid,Seeking AWS Solutions Architect with skills: Vite;SQL;React Testing Library
JOB_01817,Data Engineer,Data,Education,Senior,Any,Service Mesh;Cloud Security;Redux;Threat Modeling;JWT,Statistics;Feature Engineering;Security Architecture,Contract,"Multan, Pakistan",10000,20000,On-site,Seeking Data Engineer with skills: Service Mesh;Cloud Security;Re
JOB_01818,Senior Backend Engineer,Senior,Travel,Junior,Any,HTML/CSS;Data Warehouse;FastAPI;Machine Learning;Tableau,Zustand;Monitoring Tools;Authorization,Hybrid,"Dubai, UAE",2000,5000,Remote,Seeking Senior Backend Engineer with skills: HTML/CSS;Data Warehouse;FastAP
JOB_01819,Games Engineer,Games,Transportation,Mid-level,Master,Deep Learning;Node.js;Observability;Hyperparameter Tuning;Go,Observability;Redis;Data Visualization,Contract,"Toronto, Canada",12500,25000,Remote,Seeking Games Engineer with skills: Deep Learning;Node.js;Observab
JOB_01820,VP of Engineering,VP,Travel,Senior,Any,Apache Flink;Redux;Critical Thinking;Google Cloud Platform;CI/CD,TypeScript;Performance Optimization;CI/CD,Full-time,"Denver, USA",35000,70000,On-site,Seeking VP of Engineering with skills: Apache Flink;Redux;Critical Th
JOB_01821,Penetration Tester,Penetration,Fintech,Mid-level,Master,JWT;Redux;Elasticsearch;Vite;JavaScript,Service Mesh;Python;Terraform,Full-time,"Miami, USA",17500,35000,Remote,Seeking Penetration Tester with skills: JWT;Redux;Elasticsearch;Vite;J
JOB_01822,Systems Engineer,Systems,Logistics,Junior,Any,Firewalls;Negotiation;Session Management;Infrastructure as Code;Elasticsearch,Time Management;DevOps;Node.js,Contract,"Toronto, Canada",5000,12500,Hybrid,Seeking Systems Engineer with skills: Firewalls;Negotiation;Session 
JOB_01823,Solutions Engineer,Solutions,Technology,Senior,Bachelor,Data Visualization;Data Pipeline;JWT;Vulnerability Assessment;Data Warehouse,Svelte;Load Balancing;Project Management,Contract,"Lahore, Pakistan",10000,20000,Remote,Seeking Solutions Engineer with skills: Data Visualization;Data Pipeli
JOB_01824,Senior DevOps Engineer,Senior,SaaS,Senior,Any,Deep Learning;Mentoring;Vite;Redux;Monitoring,Container Orchestration;Flask;Security Architecture,Full-time,"Quetta, Pakistan",10000,20000,Remote,Seeking Senior DevOps Engineer with skills: Deep Learning;Mentoring;Vite;R
JOB_01825,Security Engineer,Security,Healthcare,Mid-level,Any,ELK Stack;BERT;Cost Optimization;Kubernetes;React Testing Library,Configuration Management;Apache Flink;Jenkins,Full-time,"Peshawar, Pakistan",5000,10000,Remote,Seeking Security Engineer with skills: ELK Stack;BERT;Cost Optimizati
JOB_01826,Product Manager,Product,Manufacturing,Lead,Bachelor,Transformers;Penetration Testing;Vue.js;Neural Networks;GDPR,GraphQL;Monitoring Tools;React,Contract,Hong Kong,15000,30000,Hybrid,Seeking Product Manager with skills: Transformers;Penetration Testi
JOB_01827,Site Reliability Engineer,Site,Real Estate,Mid-level,Bachelor,Svelte;Prometheus;PyTorch;Service Mesh;Infrastructure as Code,Mentoring;GitHub Actions;CI/CD,Full-time,"Portland, USA",17500,35000,Hybrid,Seeking Site Reliability Engineer with skills: Svelte;Prometheus;PyTorch;Serv
JOB_01828,Database Administrator,Database,Telecommunications,Mid-level,Any,Message Queues;Communication;Monitoring;Cloud Architecture;Java,GPT;Terraform;JWT,Full-time,"Manchester, UK",12500,25000,Remote,Seeking Database Administrator with skills: Message Queues;Communication;M
JOB_01829,React Developer,React,Media,Lead,Master,GraphQL;Nuxt.js;Model Evaluation;GitLab CI;GDPR,Security Compliance;PostgreSQL;Database Management,Contract,"Amsterdam, Netherlands",15000,30000,Hybrid,Seeking React Developer with skills: GraphQL;Nuxt.js;Model Evaluati
JOB_01830,Incident Response Engineer,Incident,Logistics,Lead,Bachelor,Kubernetes;Microservices;Linux;OAuth;API Gateway,Jenkins;Data Science;Go,Contract,"Manchester, UK",37500,75000,On-site,Seeking Incident Response Engineer with skills: Kubernetes;Microservices;Linux
JOB_01831,Solutions Engineer,Solutions,Logistics,Junior,Bachelor,JavaScript;GraphQL;Terraform;SQL;Application Security,Responsive Design;Angular;Apache Flink,Contract,"Boston, USA",7000,17500,Hybrid,Seeking Solutions Engineer with skills: JavaScript;GraphQL;Terraform;S
JOB_01832,ML Ops Engineer,ML,Healthcare,Lead,Master,Team Collaboration;JavaScript;Transformers;Penetration Testing;Looker,ELK Stack;Kubernetes;PostgreSQL,Full-time,"San Francisco, USA",52500,105000,Hybrid,Seeking ML Ops Engineer with skills: Team Collaboration;JavaScript;
JOB_01833,Python Developer,Python,Logistics,Senior,Master,GPT;Grafana;Mentoring;Microservices;Authentication,Microservices;Presto;Responsive Design,Hybrid,"Chicago, USA",35000,70000,Remote,Seeking Python Developer with skills: GPT;Grafana;Mentoring;Microser
JOB_01834,Senior DevOps Engineer,Senior,Healthcare,Lead,Master,Jenkins;Hive;HTML/CSS;Python Scripting;Java,Kafka;Redis;Google Cloud Platform,Full-time,Singapore,15000,30000,Remote,Seeking Senior DevOps Engineer with skills: Jenkins;Hive;HTML/CSS;Python S
JOB_01835,VP of Engineering,VP,Technology,Senior,Master,ELK Stack;API Gateway;Logging;Next.js;Webpack,Critical Thinking;GitLab CI;Linux,Contract,"Bangkok, Thailand",10000,20000,Remote,Seeking VP of Engineering with skills: ELK Stack;API Gateway;Logging;
JOB_01836,Cloud Security Engineer,Cloud,E-commerce,Senior,Bachelor,Computer Vision;GPT;Auto Scaling;Authentication;Agile/Scrum,Deep Learning;GDPR;Data Pipeline,Full-time,"Karachi, Pakistan",10000,20000,Hybrid,Seeking Cloud Security Engineer with skills: Computer Vision;GPT;Auto Scali
JOB_01837,Machine Learning Engineer,Machine,Energy,Junior,Master,Observability;Grafana;Cloud Security;Cryptography;ETL,JWT;LLM;Message Queues,Hybrid,"Austin, USA",7000,17500,On-site,Seeking Machine Learning Engineer with skills: Observability;Grafana;Cloud Se
JOB_01838,Cloud Architect,Cloud,Energy,Senior,Any,NLP;Bash;Go;CI/CD;Python,Penetration Testing;AWS;PostgreSQL,Hybrid,"Bangkok, Thailand",10000,20000,On-site,Seeking Cloud Architect with skills: NLP;Bash;Go;CI/CD;Python
JOB_01839,CTO,CTO,Energy,Lead,Bachelor,Data Science;Data Visualization;Auto Scaling;HTML/CSS;Zustand,Configuration Management;ETL;Terraform,Contract,"Boston, USA",52500,105000,Remote,Seeking CTO with skills: Data Science;Data Visualizatio
JOB_01840,Site Reliability Engineer,Site,Healthcare,Lead,Any,Model Evaluation;Vulnerability Assessment;Hive;Message Queues;Auto Scaling,MongoDB;Project Management;DevOps,Contract,"San Francisco, USA",52500,105000,Remote,Seeking Site Reliability Engineer with skills: Model Evaluation;Vulnerability
JOB_01841,Software Architect,Software,Telecommunications,Junior,Bachelor,Feature Engineering;CI/CD;Big Data;Presto;Angular,Cost Optimization;Tailwind CSS;Data Pipeline,Contract,"Lahore, Pakistan",2000,5000,On-site,Seeking Software Architect with skills: Feature Engineering;CI/CD;Big 
JOB_01842,Penetration Tester,Penetration,Finance,Lead,Master,MySQL;Rust;Data Pipeline;API Gateway;Bootstrap,Vite;Next.js;OAuth,Hybrid,"San Francisco, USA",52500,105000,On-site,Seeking Penetration Tester with skills: MySQL;Rust;Data Pipeline;API G
JOB_01843,Node.js Developer,Node.js,Healthcare,Senior,Master,Redis;TensorFlow;Apache Spark;GitLab CI;Transformers,Angular;Cryptography;Neural Networks,Full-time,Singapore,10000,20000,On-site,Seeking Node.js Developer with skills: Redis;TensorFlow;Apache Spark;
JOB_01844,Senior DevOps Engineer,Senior,Energy,Junior,Master,JWT;Message Queues;CI/CD;Service Mesh;Tableau,Application Security;Java;Flask,Contract,"Rawalpindi, Pakistan",2000,5000,Remote,Seeking Senior DevOps Engineer with skills: JWT;Message Queues;CI/CD;Servi
JOB_01845,Senior Frontend Engineer,Senior,Energy,Mid-level,Any,API Gateway;Scikit-learn;Vite;Material UI;Authentication,Data Pipeline;Container Orchestration;Java,Hybrid,"Islamabad, Pakistan",5000,10000,Remote,Seeking Senior Frontend Engineer with skills: API Gateway;Scikit-learn;Vite;
JOB_01846,Machine Learning Engineer,Machine,Real Estate,Senior,Bachelor,Probability;Prometheus;Team Collaboration;Elasticsearch;Python,DevOps;Cryptography;BERT,Hybrid,"Amsterdam, Netherlands",10000,20000,Remote,Seeking Machine Learning Engineer with skills: Probability;Prometheus;Team Co
JOB_01847,Systems Engineer,Systems,Real Estate,Mid-level,Master,Django;Bootstrap;Load Balancing;Data Visualization;Statistics,Kubernetes;BERT;Looker,Full-time,"Quetta, Pakistan",5000,10000,On-site,Seeking Systems Engineer with skills: Django;Bootstrap;Load Balancin
JOB_01848,Senior Backend Engineer,Senior,Travel,Senior,Any,Keras;SOC 2;Cloud Security;Performance Optimization;Database Management,MongoDB;Critical Thinking;Kafka,Contract,"Dubai, UAE",10000,20000,On-site,Seeking Senior Backend Engineer with skills: Keras;SOC 2;Cloud Security;Per
JOB_01849,React Developer,React,Media,Senior,Master,MySQL;Terraform;Load Balancing;Authentication;Stream Processing,Security Architecture;Azure;Agile/Scrum,Hybrid,"Denver, USA",35000,70000,On-site,Seeking React Developer with skills: MySQL;Terraform;Load Balancing
JOB_01850,Python Developer,Python,Telecommunications,Senior,Any,LLM;Security Compliance;Leadership;FastAPI;Authorization,SOC 2;Team Collaboration;Material UI,Full-time,"Vancouver, Canada",25000,50000,Hybrid,Seeking Python Developer with skills: LLM;Security Compliance;Leader
JOB_01851,Solutions Engineer,Solutions,EdTech,Junior,Bachelor,Rust;Prometheus;AWS;Keras;Hyperparameter Tuning,Cryptography;Configuration Management;Database Management,Hybrid,"Sydney, Australia",2000,5000,On-site,Seeking Solutions Engineer with skills: Rust;Prometheus;AWS;Keras;Hype
JOB_01852,Backend Engineer,Backend,EdTech,Junior,Bachelor,Problem Solving;Transformers;Incident Response;Project Management;Stream Processing,Container Orchestration;Webpack;React,Hybrid,"London, UK",5000,12500,On-site,Seeking Backend Engineer with skills: Problem Solving;Transformers;I
JOB_01853,Test Architect,Test,Fintech,Junior,Bachelor,Authorization;Message Queues;Hyperparameter Tuning;SQL;Negotiation,Apache Spark;NLP;Hadoop,Hybrid,"Lahore, Pakistan",2000,5000,Hybrid,Seeking Test Architect with skills: Authorization;Message Queues;H
JOB_01854,React Developer,React,Energy,Mid-level,Any,Firewalls;Infrastructure as Code;Threat Modeling;GPT;Express,Redis;JavaScript;Microservices,Full-time,"Dubai, UAE",5000,10000,Remote,Seeking React Developer with skills: Firewalls;Infrastructure as Co
JOB_01855,Full Stack Developer,Full,Retail,Senior,Master,Monitoring Tools;Prometheus;Terraform;Flask;Time Management,Azure;Infrastructure Automation;Leadership,Contract,"Vancouver, Canada",25000,50000,Hybrid,Seeking Full Stack Developer with skills: Monitoring Tools;Prometheus;Te
JOB_01856,Cloud Architect,Cloud,Telecommunications,Senior,Any,ELK Stack;Communication;Team Collaboration;JWT;Logging,Kubernetes;Authorization;Data Visualization,Hybrid,"Los Angeles, USA",35000,70000,Remote,Seeking Cloud Architect with skills: ELK Stack;Communication;Team C
JOB_01857,React Developer,React,Finance,Junior,Any,BERT;Message Queues;Mentoring;DevOps;Grafana,Incident Response;Session Management;Redux,Full-time,"Portland, USA",7000,17500,On-site,Seeking React Developer with skills: BERT;Message Queues;Mentoring;
JOB_01858,Node.js Developer,Node.js,Logistics,Senior,Any,Team Collaboration;GitHub Actions;ISO 27001;Cryptography;Security Architecture,Nuxt.js;Apache Flink;Monitoring Tools,Hybrid,"Faisalabad, Pakistan",10000,20000,Remote,Seeking Node.js Developer with skills: Team Collaboration;GitHub Acti
JOB_01859,Penetration Tester,Penetration,Transportation,Junior,Bachelor,ETL;Jenkins;Data Science;Bootstrap;Penetration Testing,React;Docker;React Testing Library,Contract,"Tokyo, Japan",2000,5000,Remote,Seeking Penetration Tester with skills: ETL;Jenkins;Data Science;Boots
JOB_01860,Games Engineer,Games,Automotive,Lead,Master,ELK Stack;Service Mesh;SOC 2;Redux;Monitoring Tools,Web Accessibility;Data Visualization;Docker,Hybrid,"Karachi, Pakistan",15000,30000,Remote,Seeking Games Engineer with skills: ELK Stack;Service Mesh;SOC 2;R
JOB_01861,Penetration Tester,Penetration,Fintech,Lead,Any,Vulnerability Assessment;Rust;Next.js;Adaptability;Stream Processing,Configuration Management;Docker;Monitoring Tools,Hybrid,"Sydney, Australia",15000,30000,On-site,Seeking Penetration Tester with skills: Vulnerability Assessment;Rust;
JOB_01862,Games Engineer,Games,Healthcare,Junior,Master,Data Science;Next.js;React;PostgreSQL;TensorFlow,Power BI;Elasticsearch;Grafana,Contract,"Toronto, Canada",5000,12500,Remote,Seeking Games Engineer with skills: Data Science;Next.js;React;Pos
JOB_01863,Site Reliability Engineer,Site,Telecommunications,Junior,Master,MongoDB;Looker;Redis;Django;Negotiation,SOC 2;TypeScript;Firewalls,Full-time,"San Francisco, USA",7000,17500,Remote,Seeking Site Reliability Engineer with skills: MongoDB;Looker;Redis;Django;Ne
JOB_01864,Technical Lead,Technical,Real Estate,Lead,Any,Bootstrap;Apache Flink;Leadership;Apache Spark;PostgreSQL,Incident Response;Presto;Mentoring,Hybrid,"Austin, USA",52500,105000,Remote,Seeking Technical Lead with skills: Bootstrap;Apache Flink;Leaders
JOB_01865,VP of Engineering,VP,Fintech,Senior,Bachelor,PostgreSQL;Service Mesh;Jest;Security Architecture;Google Cloud Platform,Cloud Architecture;MongoDB;Azure,Full-time,Singapore,10000,20000,Remote,Seeking VP of Engineering with skills: PostgreSQL;Service Mesh;Jest;S
JOB_01866,Senior DevOps Engineer,Senior,Finance,Junior,Master,Big Data;API Gateway;SRE;Hive;Authentication,Adaptability;Kafka;Hadoop,Full-time,"Chicago, USA",7000,17500,Hybrid,Seeking Senior DevOps Engineer with skills: Big Data;API Gateway;SRE;Hive;
JOB_01867,Node.js Developer,Node.js,Education,Senior,Master,Mentoring;Neural Networks;Hadoop;Statistics;Kubernetes,Machine Learning;BERT;Negotiation,Full-time,"Chicago, USA",35000,70000,Hybrid,Seeking Node.js Developer with skills: Mentoring;Neural Networks;Hado
JOB_01868,Penetration Tester,Penetration,SaaS,Junior,Bachelor,Incident Response;API Gateway;JavaScript;Redux;AWS,Monitoring;Hive;Presto,Full-time,Hong Kong,2000,5000,On-site,Seeking Penetration Tester with skills: Incident Response;API Gateway;
JOB_01869,Python Developer,Python,SaaS,Junior,Any,Hyperparameter Tuning;Express;Data Warehouse;Java;Incident Response,AWS;Negotiation;Kubernetes,Full-time,"Quetta, Pakistan",2000,5000,Hybrid,Seeking Python Developer with skills: Hyperparameter Tuning;Express;
JOB_01870,AWS Solutions Architect,AWS,Logistics,Mid-level,Master,Team Collaboration;Grafana;Logging;Neural Networks;HTML/CSS,Infrastructure Automation;Model Evaluation;Stream Processing,Hybrid,"Karachi, Pakistan",5000,10000,Remote,Seeking AWS Solutions Architect with skills: Team Collaboration;Grafana;Log
JOB_01871,Product Manager,Product,InsurTech,Senior,Any,Time Management;Cloud Architecture;Keras;Kubernetes;Reinforcement Learning,Team Collaboration;OAuth;Vite,Hybrid,"Los Angeles, USA",35000,70000,Hybrid,Seeking Product Manager with skills: Time Management;Cloud Architec
